,Start_date_of_CEWS_period,RegionCode,RegionName,RuralUrbanFlag,CMACAFlag,Number_business_locations,Subsidy_amount,Supported_employees,CEWS_rehire_count,province_regionCode,province_regionName
1813,2020-03-15,3523008,Guelph,URBAN,Not applicable,"1,175","45,301,000","19,315",140,35,Ontario
1814,2020-03-15,3523009,Guelph/Eramosa,URBAN,Not applicable,115,"2,413,000","1,010",10,35,Ontario
1815,2020-03-15,3523017,Erin,RURAL,Not applicable,85,"1,641,000","1,260",10,35,Ontario
1816,2020-03-15,3523025,Centre Wellington,URBAN,Not applicable,215,"6,322,000","2,757",20,35,Ontario
1817,2020-03-15,3523033,Mapleton,RURAL,Not applicable,35,"567,000",314,0,35,Ontario
1818,2020-03-15,3523043,Minto,RURAL,Not applicable,40,"2,392,000",949,0,35,Ontario
1819,2020-03-15,3523050,Wellington North,RURAL,Not applicable,65,"1,407,000",802,10,35,Ontario
1820,2020-03-15,3524001,Oakville,URBAN,Not applicable,"2,205","52,276,000","23,642",225,35,Ontario
1821,2020-03-15,3524002,Burlington,URBAN,Not applicable,"2,015","58,646,000","28,871",180,35,Ontario
1822,2020-03-15,3524009,Milton,URBAN,Not applicable,765,"24,920,000","11,100",70,35,Ontario
1823,2020-03-15,3524015,Halton Hills,URBAN,Not applicable,490,"10,982,000","5,121",35,35,Ontario
1824,2020-03-15,3525005,Hamilton,URBAN,Not applicable,"3,925","113,003,000","51,218",380,35,Ontario
1825,2020-03-15,3526003,Fort Erie,URBAN,Not applicable,170,"4,965,000","2,351",10,35,Ontario
1826,2020-03-15,3526011,Port Colborne,URBAN,Not applicable,95,"2,842,000","1,201",5,35,Ontario
1827,2020-03-15,3526014,Wainfleet,URBAN,Not applicable,35,"439,000",191,10,35,Ontario
1828,2020-03-15,3526021,West Lincoln,RURAL,Not applicable,80,"1,725,000",791,5,35,Ontario
1829,2020-03-15,3526028,Pelham,URBAN,Not applicable,130,"1,760,000","1,053",10,35,Ontario
1830,2020-03-15,3526032,Welland,URBAN,Not applicable,310,"5,145,000","2,773",30,35,Ontario
1831,2020-03-15,3526037,Thorold,URBAN,Not applicable,155,"3,540,000","1,634",20,35,Ontario
1832,2020-03-15,3526043,Niagara Falls,URBAN,Not applicable,735,"14,465,000","10,163",70,35,Ontario
1833,2020-03-15,3526047,Niagara-on-the-Lake,URBAN,Not applicable,305,"7,643,000","4,753",20,35,Ontario
1834,2020-03-15,3526053,St. Catharines,URBAN,Not applicable,"1,180","22,992,000","11,975",115,35,Ontario
1835,2020-03-15,3526057,Lincoln,URBAN,Not applicable,250,"6,107,000","2,913",20,35,Ontario
1836,2020-03-15,3526065,Grimsby,URBAN,Not applicable,175,"3,551,000","1,762",15,35,Ontario
1837,2020-03-15,3528018,Haldimand County,RURAL,Not applicable,265,"4,609,000","2,371",30,35,Ontario
1838,2020-03-15,3528052,Norfolk County,URBAN,Not applicable,385,"7,006,000","4,254",50,35,Ontario
1839,2020-03-15,3529005,Brant,URBAN,Not applicable,330,"8,470,000","3,786",25,35,Ontario
1840,2020-03-15,3529006,Brantford,URBAN,Not applicable,670,"18,426,000","9,200",65,35,Ontario
1841,2020-03-15,3529020,Six Nations (Part) 40,URBAN,Not applicable,10,"754,000",372,0,35,Ontario
1842,2020-03-15,3529021,New Credit (Part) 40A,RURAL,Not applicable,10,"131,000",77,5,35,Ontario
1843,2020-03-15,3530004,North Dumfries,URBAN,Not applicable,135,"4,027,000","1,690",15,35,Ontario
1844,2020-03-15,3530010,Cambridge,URBAN,Not applicable,"1,170","47,567,000","20,339",105,35,Ontario
1845,2020-03-15,3530013,Kitchener,URBAN,Not applicable,"1,660","46,496,000","21,514",145,35,Ontario
1846,2020-03-15,3530016,Waterloo,URBAN,Not applicable,"1,045","29,963,000","13,299",100,35,Ontario
1847,2020-03-15,3530020,Wilmot,URBAN,Not applicable,160,"2,860,000","1,599",10,35,Ontario
1848,2020-03-15,3530027,Wellesley,RURAL,Not applicable,80,"2,169,000",897,5,35,Ontario
1849,2020-03-15,3530035,Woolwich,URBAN,Not applicable,225,"5,001,000","2,256",15,35,Ontario
1850,2020-03-15,3531011,Stratford,URBAN,Not applicable,330,"18,253,000","7,798",30,35,Ontario
1851,2020-03-15,3531013,Perth South,RURAL,Not applicable,15,"266,000",123,0,35,Ontario
1852,2020-03-15,3531016,St. Marys,RURAL,Not applicable,65,"1,637,000",828,5,35,Ontario
1853,2020-03-15,3531025,West Perth,RURAL,Not applicable,50,"1,469,000",667,5,35,Ontario
1854,2020-03-15,3531030,Perth East,RURAL,Not applicable,55,"1,408,000",530,10,35,Ontario
1855,2020-03-15,3531040,North Perth,RURAL,Not applicable,85,"2,799,000","1,316",10,35,Ontario
1856,2020-03-15,3532002,Norwich,RURAL,Not applicable,90,"1,598,000",747,5,35,Ontario
1857,2020-03-15,3532004,Tillsonburg,URBAN,Not applicable,150,"3,908,000","1,938",15,35,Ontario
1858,2020-03-15,3532012,South-West Oxford,RURAL,Not applicable,40,"3,072,000","1,184",5,35,Ontario
1859,2020-03-15,3532018,Ingersoll,URBAN,Not applicable,70,"1,944,000",824,10,35,Ontario
1860,2020-03-15,3532027,Zorra,RURAL,Not applicable,30,"332,000",162,0,35,Ontario
1861,2020-03-15,3532038,East Zorra-Tavistock,RURAL,Not applicable,40,"357,000",246,5,35,Ontario
1862,2020-03-15,3532042,Woodstock,URBAN,Not applicable,320,"10,196,000","4,738",35,35,Ontario
1863,2020-03-15,3532045,Blandford-Blenheim,RURAL,Not applicable,30,"273,000",141,5,35,Ontario
1864,2020-03-15,3534005,Bayham,RURAL,Not applicable,35,"501,000",212,5,35,Ontario
1865,2020-03-15,3534010,Malahide,RURAL,Not applicable,35,"368,000",186,0,35,Ontario
1866,2020-03-15,3534011,Aylmer,RURAL,Not applicable,60,"1,402,000",712,5,35,Ontario
1867,2020-03-15,3534020,Central Elgin,URBAN,Not applicable,70,"1,512,000",653,0,35,Ontario
1868,2020-03-15,3534021,St. Thomas,URBAN,Not applicable,255,"10,256,000","4,609",25,35,Ontario
1869,2020-03-15,3534024,Southwold,URBAN,Not applicable,15,"532,000",335,0,35,Ontario
1870,2020-03-15,3534030,Dutton/Dunwich,RURAL,Not applicable,25,"242,000",134,0,35,Ontario
1871,2020-03-15,3534042,West Elgin,RURAL,Not applicable,25,"485,000",219,0,35,Ontario
1872,2020-03-15,3536020,Chatham-Kent,URBAN,Not applicable,640,,,65,35,Ontario
1873,2020-03-15,3536029,Moravian 47,URBAN,Not applicable,0,,,0,35,Ontario
1874,2020-03-15,3537001,Pelee,RURAL,Not applicable,0,0,,0,35,Ontario
1875,2020-03-15,3537003,Leamington,URBAN,Not applicable,160,"5,328,000","2,529",15,35,Ontario
1876,2020-03-15,3537013,Kingsville,URBAN,Not applicable,130,"2,837,000","1,603",10,35,Ontario
1877,2020-03-15,3537016,Essex,RURAL,Not applicable,105,"1,568,000",942,10,35,Ontario
1878,2020-03-15,3537028,Amherstburg,URBAN,Not applicable,105,"1,863,000",976,5,35,Ontario
1879,2020-03-15,3537034,LaSalle,URBAN,Not applicable,155,"4,065,000","1,914",15,35,Ontario
1880,2020-03-15,3537039,Windsor,URBAN,Not applicable,"1,545","41,280,000","20,855",140,35,Ontario
1881,2020-03-15,3537048,Tecumseh,URBAN,Not applicable,325,"12,157,000","5,243",20,35,Ontario
1882,2020-03-15,3537064,Lakeshore,URBAN,Not applicable,255,"10,447,000","4,669",20,35,Ontario
1883,2020-03-15,3538003,St. Clair,URBAN,Not applicable,60,,"3,230",5,35,Ontario
1884,2020-03-15,3538007,Dawn-Euphemia,RURAL,Not applicable,10,"121,000",51,0,35,Ontario
1885,2020-03-15,3538015,Brooke-Alvinston,RURAL,Not applicable,15,"126,000",72,5,35,Ontario
1886,2020-03-15,3538016,Enniskillen,RURAL,Not applicable,15,"300,000",129,0,35,Ontario
1887,2020-03-15,3538018,Oil Springs,RURAL,Not applicable,5,,5,0,35,Ontario
1888,2020-03-15,3538019,Petrolia,RURAL,Not applicable,20,"1,121,000",420,5,35,Ontario
1889,2020-03-15,3538025,Sarnia 45,URBAN,Not applicable,5,,,0,35,Ontario
1890,2020-03-15,3538030,Sarnia,URBAN,Not applicable,585,"14,341,000","6,672",45,35,Ontario
1891,2020-03-15,3538031,Point Edward,URBAN,Not applicable,30,"549,000",,0,35,Ontario
1892,2020-03-15,3538035,Plympton-Wyoming,URBAN,Not applicable,30,"447,000",,5,35,Ontario
1893,2020-03-15,3538040,Lambton Shores,RURAL,Not applicable,80,"919,000",593,10,35,Ontario
1894,2020-03-15,3538043,Warwick,RURAL,Not applicable,15,"161,000",64,0,35,Ontario
1895,2020-03-15,3538056,Kettle Point 44,RURAL,Not applicable,5,"31,000",18,0,35,Ontario
1896,2020-03-15,3539005,Southwest Middlesex,RURAL,Not applicable,30,"368,000",161,0,35,Ontario
1897,2020-03-15,3539015,Strathroy-Caradoc,URBAN,Not applicable,135,"7,164,000","2,604",10,35,Ontario
1898,2020-03-15,3539017,Chippewas of the Thames First Nation 42,RURAL,Not applicable,0,,,0,35,Ontario
1899,2020-03-15,3539027,Thames Centre,URBAN,Not applicable,105,"1,288,000",621,10,35,Ontario
1900,2020-03-15,3539033,Middlesex Centre,URBAN,Not applicable,160,"2,593,000","1,247",20,35,Ontario
1901,2020-03-15,3539036,London,URBAN,Not applicable,"3,200","85,971,000","43,350",335,35,Ontario
1902,2020-03-15,3539041,North Middlesex,RURAL,Not applicable,20,"310,000",134,0,35,Ontario
1903,2020-03-15,3539047,Adelaide-Metcalfe,URBAN,Not applicable,15,"606,000",315,0,35,Ontario
1904,2020-03-15,3539060,Lucan Biddulph,RURAL,Not applicable,30,"430,000",177,0,35,Ontario
1905,2020-03-15,3540005,South Huron,RURAL,Not applicable,90,"2,029,000","1,039",10,35,Ontario
1906,2020-03-15,3540010,Bluewater,RURAL,Not applicable,40,"733,000",321,0,35,Ontario
1907,2020-03-15,3540025,Central Huron,RURAL,Not applicable,55,"772,000",382,5,35,Ontario
1908,2020-03-15,3540028,Goderich,RURAL,Not applicable,70,"900,000",481,10,35,Ontario
1909,2020-03-15,3540040,Huron East,RURAL,Not applicable,50,"677,000",300,10,35,Ontario
1910,2020-03-15,3540046,Howick,RURAL,Not applicable,15,"142,000",71,0,35,Ontario
1911,2020-03-15,3540050,Morris-Turnberry,RURAL,Not applicable,25,"510,000",205,0,35,Ontario
1912,2020-03-15,3540055,North Huron,RURAL,Not applicable,30,"518,000",385,5,35,Ontario
1913,2020-03-15,3540063,Ashfield-Colborne-Wawanosh,RURAL,Not applicable,20,"223,000",99,0,35,Ontario
1914,2020-03-15,3541004,South Bruce,RURAL,Not applicable,20,"213,000",134,5,35,Ontario
1915,2020-03-15,3541015,Huron-Kinloss,RURAL,Not applicable,30,"1,266,000",437,5,35,Ontario
1916,2020-03-15,3541024,Kincardine,RURAL,Not applicable,65,"1,532,000",838,10,35,Ontario
1917,2020-03-15,3541032,Brockton,RURAL,Not applicable,60,"1,126,000",515,0,35,Ontario
1918,2020-03-15,3541043,Arran-Elderslie,RURAL,Not applicable,30,"654,000",355,0,35,Ontario
1919,2020-03-15,3541045,Saugeen Shores,RURAL,Not applicable,85,"860,000",409,10,35,Ontario
1920,2020-03-15,3541055,South Bruce Peninsula,RURAL,Not applicable,45,"649,000",350,5,35,Ontario
1921,2020-03-15,3541069,Northern Bruce Peninsula,RURAL,Not applicable,20,"200,000",92,0,35,Ontario
1922,2020-03-15,3542004,West Grey,RURAL,Not applicable,50,"1,504,000",670,5,35,Ontario
1923,2020-03-15,3542005,Southgate,RURAL,Not applicable,15,"233,000",104,0,35,Ontario
1924,2020-03-15,3542015,Grey Highlands,RURAL,Not applicable,65,"724,000",432,5,35,Ontario
1925,2020-03-15,3542029,Hanover,RURAL,Not applicable,75,"998,000",570,5,35,Ontario
1926,2020-03-15,3542037,Chatsworth,RURAL,Not applicable,15,"109,000",80,0,35,Ontario
1927,2020-03-15,3542045,The Blue Mountains,RURAL,Not applicable,95,"3,246,000","1,436",10,35,Ontario
1928,2020-03-15,3542047,Meaford,RURAL,Not applicable,65,"746,000",376,5,35,Ontario
1929,2020-03-15,3542053,Georgian Bluffs,URBAN,Not applicable,60,"1,001,000",418,5,35,Ontario
1930,2020-03-15,3542059,Owen Sound,URBAN,Not applicable,240,"4,422,000","2,547",20,35,Ontario
1931,2020-03-15,3543003,Adjala-Tosorontio,RURAL,Not applicable,55,"677,000",338,5,35,Ontario
1932,2020-03-15,3543005,Clearview,RURAL,Not applicable,90,"1,358,000",683,10,35,Ontario
1933,2020-03-15,3543007,New Tecumseth,URBAN,Not applicable,200,"24,930,000","9,443",25,35,Ontario
1934,2020-03-15,3543009,Springwater,URBAN,Not applicable,135,"1,981,000","1,205",10,35,Ontario
1935,2020-03-15,3543014,Bradford West Gwillimbury,URBAN,Not applicable,185,"3,048,000","1,808",10,35,Ontario
1936,2020-03-15,3543015,Severn,RURAL,Not applicable,75,"936,000",508,0,35,Ontario
1937,2020-03-15,3543017,Innisfil,URBAN,Not applicable,235,"3,488,000","2,070",25,35,Ontario
1938,2020-03-15,3543019,Ramara,RURAL,Not applicable,30,"320,000",163,5,35,Ontario
1939,2020-03-15,3543021,Essa,RURAL,Not applicable,75,"690,000",375,5,35,Ontario
1940,2020-03-15,3543023,Oro-Medonte,RURAL,Not applicable,145,"2,272,000","1,324",10,35,Ontario
1941,2020-03-15,3543031,Collingwood,URBAN,Not applicable,295,"5,289,000","2,913",25,35,Ontario
1942,2020-03-15,3543042,Barrie,URBAN,Not applicable,"1,350","28,631,000","14,592",140,35,Ontario
1943,2020-03-15,3543050,Mnjikaning First Nation 32,RURAL,Not applicable,5,"605,000",271,0,35,Ontario
1944,2020-03-15,3543052,Orillia,URBAN,Not applicable,275,"4,420,000","2,447",25,35,Ontario
1945,2020-03-15,3543064,Wasaga Beach,URBAN,Not applicable,75,"497,000",369,10,35,Ontario
1946,2020-03-15,3543068,Tiny,RURAL,Not applicable,45,"452,000",212,5,35,Ontario
1947,2020-03-15,3543071,Tay,URBAN,Not applicable,20,"187,000",92,0,35,Ontario
1948,2020-03-15,3543072,Penetanguishene,URBAN,Not applicable,35,"1,397,000",686,0,35,Ontario
1949,2020-03-15,3543074,Midland,URBAN,Not applicable,155,"2,281,000","1,177",15,35,Ontario
1950,2020-03-15,3544002,Gravenhurst,RURAL,Not applicable,105,"1,982,000","1,048",5,35,Ontario
1951,2020-03-15,3544018,Bracebridge,RURAL,Not applicable,175,"3,351,000","1,691",10,35,Ontario
1952,2020-03-15,3544027,Lake of Bays,RURAL,Not applicable,30,"375,000",175,5,35,Ontario
1953,2020-03-15,3544042,Huntsville,RURAL,Not applicable,235,"3,948,000","1,965",25,35,Ontario
1954,2020-03-15,3544053,Muskoka Lakes,RURAL,Not applicable,85,"1,279,000",592,5,35,Ontario
1955,2020-03-15,3544065,Georgian Bay,RURAL,Not applicable,15,"330,000",166,0,35,Ontario
1956,2020-03-15,3546005,Highlands East,RURAL,Not applicable,5,"28,000",13,0,35,Ontario
1957,2020-03-15,3546015,Minden Hills,RURAL,Not applicable,45,"488,000",275,10,35,Ontario
1958,2020-03-15,3546018,Algonquin Highlands,RURAL,Not applicable,15,"123,000",79,5,35,Ontario
1959,2020-03-15,3546024,Dysart et al,RURAL,Not applicable,85,"1,057,000",489,10,35,Ontario
1960,2020-03-15,3547002,Arnprior,URBAN,Not applicable,80,"2,310,000","1,004",15,35,Ontario
1961,2020-03-15,3547003,McNab/Braeside,URBAN,Not applicable,20,"326,000",137,0,35,Ontario
1962,2020-03-15,3547008,Greater Madawaska,RURAL,Not applicable,20,"112,000",83,5,35,Ontario
1963,2020-03-15,3547020,"Brudenell, Lyndoch and Raglan",RURAL,Not applicable,5,"106,000",47,0,35,Ontario
1964,2020-03-15,3547030,Madawaska Valley,RURAL,Not applicable,20,"177,000",126,5,35,Ontario
1965,2020-03-15,3547033,"Killaloe, Hagarty and Richards",RURAL,Not applicable,10,"155,000",67,0,35,Ontario
1966,2020-03-15,3547035,Bonnechere Valley,RURAL,Not applicable,25,"394,000",220,5,35,Ontario
1967,2020-03-15,3547037,Pikwakanagan (Golden Lake 39),RURAL,Not applicable,0,,,0,35,Ontario
1968,2020-03-15,3547043,Admaston/Bromley,RURAL,Not applicable,10,"56,000",32,0,35,Ontario
1969,2020-03-15,3547046,Horton,RURAL,Not applicable,5,,,5,35,Ontario
1970,2020-03-15,3547048,Renfrew,RURAL,Not applicable,65,"1,230,000",649,10,35,Ontario
1971,2020-03-15,3547056,Whitewater Region,RURAL,Not applicable,25,"233,000",140,5,35,Ontario
1972,2020-03-15,3547064,Pembroke,URBAN,Not applicable,145,"2,865,000","1,449",10,35,Ontario
1973,2020-03-15,3547070,North Algona Wilberforce,RURAL,Not applicable,10,"388,000",186,0,35,Ontario
1974,2020-03-15,3547075,Laurentian Valley,URBAN,Not applicable,65,"1,223,000",618,5,35,Ontario
1975,2020-03-15,3547076,Petawawa,URBAN,Not applicable,55,"708,000",427,5,35,Ontario
1976,2020-03-15,3547090,Laurentian Hills,RURAL,Not applicable,5,"54,000",28,0,35,Ontario
1977,2020-03-15,3547096,Deep River,RURAL,Not applicable,20,"146,000",100,5,35,Ontario
1978,2020-03-15,3547098,"Head, Clara and Maria",RURAL,Not applicable,0,,,0,35,Ontario
1979,2020-03-15,3548001,South Algonquin,RURAL,Not applicable,5,"311,000",149,0,35,Ontario
1980,2020-03-15,3548013,Papineau-Cameron,RURAL,Not applicable,0,,,0,35,Ontario
1981,2020-03-15,3548021,Mattawa,RURAL,Not applicable,5,"19,000",24,0,35,Ontario
1982,2020-03-15,3548022,Calvin,RURAL,Not applicable,10,"48,000",46,0,35,Ontario
1983,2020-03-15,3548027,Bonfield,URBAN,Not applicable,0,,,0,35,Ontario
1984,2020-03-15,3548034,East Ferris,URBAN,Not applicable,15,"301,000",131,0,35,Ontario
1985,2020-03-15,3548044,North Bay,URBAN,Not applicable,520,"14,818,000","6,701",35,35,Ontario
1986,2020-03-15,3548055,West Nipissing,RURAL,Not applicable,65,"741,000",489,5,35,Ontario
1987,2020-03-15,3548069,Temagami,RURAL,Not applicable,10,"41,000",26,5,35,Ontario
1988,2020-03-15,3548073,Nipissing 10,RURAL,Not applicable,5,"475,000",177,0,35,Ontario
1989,2020-03-15,3548094,"Nipissing, Unorganized, North Part",URBAN,Not applicable,0,,9,0,35,Ontario
1990,2020-03-15,3549003,Seguin,RURAL,Not applicable,25,"232,000",113,5,35,Ontario
1991,2020-03-15,3549005,The Archipelago,RURAL,Not applicable,10,"247,000",109,0,35,Ontario
1992,2020-03-15,3549012,McMurrich/Monteith,RURAL,Not applicable,0,,,0,35,Ontario
1993,2020-03-15,3549014,Perry,RURAL,Not applicable,15,"113,000",71,5,35,Ontario
1994,2020-03-15,3549018,Kearney,RURAL,Not applicable,0,,,0,35,Ontario
1995,2020-03-15,3549019,Armour,RURAL,Not applicable,15,"170,000",77,0,35,Ontario
1996,2020-03-15,3549022,Burk's Falls,RURAL,Not applicable,0,,8,0,35,Ontario
1997,2020-03-15,3549024,Ryerson,RURAL,Not applicable,0,,,0,35,Ontario
1998,2020-03-15,3549028,McKellar,RURAL,Not applicable,5,"37,000",13,0,35,Ontario
1999,2020-03-15,3549031,McDougall,RURAL,Not applicable,20,"248,000",121,0,35,Ontario
2000,2020-03-15,3549032,Parry Sound,RURAL,Not applicable,80,"895,000",489,10,35,Ontario
2001,2020-03-15,3549036,Carling,RURAL,Not applicable,5,"66,000",29,0,35,Ontario
2002,2020-03-15,3549039,Whitestone,RURAL,Not applicable,0,"12,000",5,0,35,Ontario
2003,2020-03-15,3549043,Magnetawan,RURAL,Not applicable,10,"92,000",41,5,35,Ontario
2004,2020-03-15,3549046,Strong,RURAL,Not applicable,5,"61,000",31,0,35,Ontario
2005,2020-03-15,3549048,Sundridge,RURAL,Not applicable,5,"139,000",60,0,35,Ontario
2006,2020-03-15,3549054,Machar,RURAL,Not applicable,0,,,0,35,Ontario
2007,2020-03-15,3549056,South River,RURAL,Not applicable,0,,,0,35,Ontario
2008,2020-03-15,3549060,Powassan,URBAN,Not applicable,5,"47,000",23,0,35,Ontario
2009,2020-03-15,3549066,Callander,URBAN,Not applicable,20,"154,000",90,0,35,Ontario
2010,2020-03-15,3549071,Nipissing,URBAN,Not applicable,5,"8,000",,0,35,Ontario
2011,2020-03-15,3549096,"Parry Sound, Unorganized, Centre Part",RURAL,Not applicable,5,"23,000",13,0,35,Ontario
2016,2020-03-15,3551001,Tehkummah,RURAL,Not applicable,0,,,0,35,Ontario
2017,2020-03-15,3551006,Central Manitoulin,RURAL,Not applicable,5,"73,000",40,0,35,Ontario
2018,2020-03-15,3551011,Assiginack,RURAL,Not applicable,5,"34,000",22,0,35,Ontario
2019,2020-03-15,3551017,Northeastern Manitoulin and the Islands,RURAL,Not applicable,20,"272,000",164,0,35,Ontario
2020,2020-03-15,3551021,Billings,RURAL,Not applicable,5,"29,000",13,0,35,Ontario
2021,2020-03-15,3551026,Gore Bay,RURAL,Not applicable,5,"42,000",20,0,35,Ontario
2022,2020-03-15,3551027,Gordon/Barrie Island,RURAL,Not applicable,5,"105,000",45,0,35,Ontario
2023,2020-03-15,3551043,Wikwemikong Unceded,RURAL,Not applicable,0,,,0,35,Ontario
2024,2020-03-15,3551045,M'Chigeeng 22 (West Bay 22),RURAL,Not applicable,0,,,0,35,Ontario
2027,2020-03-15,3552001,French River,RURAL,Not applicable,15,"143,000",60,0,35,Ontario
2028,2020-03-15,3552004,St.-Charles,RURAL,Not applicable,0,,,0,35,Ontario
2029,2020-03-15,3552013,Markstay-Warren,URBAN,Not applicable,5,"56,000",70,0,35,Ontario
2030,2020-03-15,3552023,Sables-Spanish Rivers,RURAL,Not applicable,5,"88,000",46,0,35,Ontario
2031,2020-03-15,3552026,Espanola,RURAL,Not applicable,30,"562,000",312,0,35,Ontario
2032,2020-03-15,3552028,Baldwin,RURAL,Not applicable,0,,,0,35,Ontario
2033,2020-03-15,3552031,Nairn and Hyman,RURAL,Not applicable,5,"73,000",32,0,35,Ontario
2034,2020-03-15,3552036,Killarney,RURAL,Not applicable,5,"41,000",26,0,35,Ontario
2035,2020-03-15,3552092,Chapleau,RURAL,Not applicable,5,"140,000",84,0,35,Ontario
2036,2020-03-15,3552093,"Sudbury, Unorganized, North Part",RURAL,Not applicable,5,,,0,35,Ontario
2040,2020-03-15,3553005,Greater Sudbury,URBAN,Not applicable,"1,295","38,595,000","16,561",110,35,Ontario
2045,2020-03-15,3554001,Coleman,RURAL,Not applicable,5,"28,000",15,0,35,Ontario
2046,2020-03-15,3554006,Latchford,RURAL,Not applicable,0,,,0,35,Ontario
2047,2020-03-15,3554008,Cobalt,RURAL,Not applicable,0,,,0,35,Ontario
2048,2020-03-15,3554014,Harris,RURAL,Not applicable,0,,,0,35,Ontario
2049,2020-03-15,3554020,Temiskaming Shores,RURAL,Not applicable,115,"4,033,000","1,868",10,35,Ontario
2050,2020-03-15,3554026,Harley,RURAL,Not applicable,0,,,0,35,Ontario
2051,2020-03-15,3554034,Hilliard,RURAL,Not applicable,5,,48,0,35,Ontario
2052,2020-03-15,3554036,Armstrong,RURAL,Not applicable,5,"200,000",75,0,35,Ontario
2053,2020-03-15,3554042,James,RURAL,Not applicable,0,,,0,35,Ontario
2054,2020-03-15,3554044,Charlton and Dack,RURAL,Not applicable,10,"64,000",32,0,35,Ontario
2055,2020-03-15,3554049,Evanturel,RURAL,Not applicable,0,,,0,35,Ontario
2056,2020-03-15,3554052,Englehart,RURAL,Not applicable,0,,,0,35,Ontario
2057,2020-03-15,3554056,Matachewan,RURAL,Not applicable,0,,,0,35,Ontario
2058,2020-03-15,3554062,Larder Lake,RURAL,Not applicable,0,,,0,35,Ontario
2059,2020-03-15,3554068,Kirkland Lake,RURAL,Not applicable,45,"709,000",472,5,35,Ontario
2060,2020-03-15,3554094,"Timiskaming, Unorganized, West Part",RURAL,Not applicable,5,"150,000",54,0,35,Ontario
2068,2020-03-15,3556014,Black River-Matheson,RURAL,Not applicable,10,"867,000",288,0,35,Ontario
2069,2020-03-15,3556027,Timmins,URBAN,Not applicable,335,"7,127,000","3,232",35,35,Ontario
2070,2020-03-15,3556031,Iroquois Falls,RURAL,Not applicable,5,"219,000",173,0,35,Ontario
2071,2020-03-15,3556042,Cochrane,RURAL,Not applicable,30,"390,000",170,0,35,Ontario
2072,2020-03-15,3556048,Smooth Rock Falls,RURAL,Not applicable,0,,,0,35,Ontario
2073,2020-03-15,3556056,Moonbeam,RURAL,Not applicable,5,"95,000",38,0,35,Ontario
2074,2020-03-15,3556066,Kapuskasing,RURAL,Not applicable,60,"924,000",522,10,35,Ontario
2075,2020-03-15,3556070,Val Rita-Harty,RURAL,Not applicable,0,,,0,35,Ontario
2076,2020-03-15,3556076,Hearst,RURAL,Not applicable,30,"712,000",337,0,35,Ontario
